interaction_id,sender_id,receiver_id,channel,interaction_date,response_time_hours,sentiment_raw
INT00005082,EMP00211,EMP00255,email,2024-11-26,2.7996357112649046,0.18030376109213758
INT00005083,EMP00047,EMP00161,slack,2024-06-18,,-0.10529824791977616
INT00005084,EMP00370,EMP00096,email,2024-09-20,3.7334530216813566,0.08478353406202019
INT00005085,EMP00970,EMP00995,email,2024-02-08,0.5562830721630508,-0.17779882170663538
INT00005086,EMP00273,EMP00310,meeting,2024-02-22,,-0.15802435082711888
INT00005087,EMP00333,EMP00268,email,2024-05-08,0.9352551905276589,-0.32135536777146756
INT00005088,EMP00833,EMP00836,slack,2024-04-05,,0.5093726965669978
INT00005089,EMP00809,EMP00842,meeting,2024-02-19,,0.008295248641911723
INT00005090,EMP00070,EMP00037,slack,2024-11-01,,-0.05107067941508747
INT00005091,EMP00617,EMP00324,meeting,2024-02-24,,0.12411539411072717
INT00005092,EMP00723,EMP00742,slack,2024-03-25,,0.08558104378350903
INT00005093,EMP00029,EMP00864,email,2024-04-01,1.6561580408502408,0.018815662683363904
INT00005094,EMP00660,EMP00672,email,2024-04-09,14.059571946752712,-0.15529412060978146
INT00005095,EMP00508,EMP00430,meeting,2024-09-26,,-0.4354496416800804
INT00005096,EMP00088,EMP00594,slack,2024-03-21,,-0.1781278491097443
INT00005097,EMP00946,EMP00722,meeting,2024-11-18,,-0.05397815673904424
INT00005098,EMP00172,EMP00744,email,2024-03-23,0.9163793252138925,0.5736474693341358
INT00005099,EMP00153,EMP00756,email,2024-06-26,0.12246217708495943,-0.21564488541453922
INT00005100,EMP00622,EMP00607,email,2024-09-30,0.29736261890296584,0.3021594299115779
INT00005101,EMP00564,EMP00583,meeting,2024-01-30,,0.13325578062193913
INT00005102,EMP00266,EMP00304,slack,2024-01-19,,0.3506906370673899
INT00005103,EMP00370,EMP00406,email,2024-11-13,3.437945253181995,0.41404013566263687
INT00005104,EMP00564,EMP00551,email,2024-02-02,0.45550624349477425,0.42934190990437804
INT00005105,EMP00964,EMP00079,meeting,2024-03-10,,0.5628715048235772
INT00005106,EMP00009,EMP00044,jira_comment,2024-02-09,,-0.032779112051289055
INT00005107,EMP00385,EMP00024,jira_comment,2024-08-20,,0.4183173527063584
INT00005108,EMP00549,EMP00030,slack,2024-09-25,,-0.15129949971308013
INT00005109,EMP00142,EMP00105,email,2024-04-23,0.5435582229487828,-0.2007136719789118
INT00005110,EMP00359,EMP00405,email,2024-12-10,0.5714641314866789,-0.2082274024603095
INT00005111,EMP00638,EMP00362,slack,2024-09-16,,0.14228287497435319
INT00005112,EMP00604,EMP00683,email,2024-08-14,0.5605137315914143,0.13717455420582275
INT00005113,EMP00864,EMP00908,slack,2024-07-28,,0.37234902857784813
INT00005114,EMP00727,EMP00302,email,2024-10-27,9.795714909076638,-0.13762119702792275
INT00005115,EMP00682,EMP00680,slack,2024-10-21,,0.702612611364826
INT00005116,EMP00912,EMP00878,meeting,2024-08-16,,-0.20101302805398055
INT00005117,EMP00811,EMP00823,slack,2024-10-20,,0.06210719458665056
INT00005118,EMP01000,EMP00964,email,2024-10-16,0.1969131158900952,-0.2837134215030085
INT00005119,EMP00380,EMP00451,email,2024-09-04,0.04371337378353145,0.16273002825249355
INT00005120,EMP00167,EMP00198,slack,2024-02-28,,-0.20632353539588874
INT00005121,EMP00524,EMP00992,slack,2024-05-06,,0.09284919100229583
INT00005122,EMP00548,EMP00537,slack,2024-11-07,,0.06047335555885969
INT00005123,EMP00295,EMP00278,meeting,2024-10-11,,-0.1276659823692831
INT00005124,EMP00180,EMP00061,email,2024-09-14,3.9181182012716933,0.19408367684063826
INT00005125,EMP00706,EMP00746,meeting,2024-08-17,,0.315435338396753
INT00005126,EMP00320,EMP00296,meeting,2024-11-03,,-0.06519858464855355
INT00005127,EMP00194,EMP00320,email,2024-01-01,0.5187716267375496,0.3604513028807894
INT00005128,EMP00680,EMP00678,meeting,2024-06-25,,0.34028946857196113
INT00005129,EMP00826,EMP00781,email,2024-05-05,2.351039991243951,0.5590790358738741
INT00005130,EMP00653,EMP00742,slack,2024-02-09,,0.09768561763542087
INT00005131,EMP00416,EMP00439,jira_comment,2024-10-27,,0.12384435303951005
INT00005132,EMP00502,EMP00539,email,2024-12-09,1.6540528449130623,0.2221994392259811
INT00005133,EMP00586,EMP00142,jira_comment,2024-08-30,,0.1729821117042072
INT00005134,EMP00052,EMP00499,slack,2024-07-12,,0.2517150944692776
INT00005135,EMP00760,EMP00779,email,2024-08-19,0.6754950721870937,0.03797953399303278
INT00005136,EMP00325,EMP00320,slack,2024-08-09,,-0.6489799385189152
INT00005137,EMP00353,EMP00472,email,2024-10-28,4.333610403469476,0.06197430514777986
INT00005138,EMP00017,EMP00128,email,2024-10-14,1.979211200349351,-0.3873273539722011
INT00005139,EMP00408,EMP00380,email,2024-08-19,0.5118646384647855,0.5590043966232737
INT00005140,EMP00443,EMP00778,slack,2024-08-12,,0.013103330267294475
INT00005141,EMP00661,EMP00673,slack,2024-01-16,,-0.4403557950243737
INT00005142,EMP00114,EMP00095,meeting,2024-09-12,,0.30174255369072733
INT00005143,EMP01000,EMP00960,meeting,2024-05-03,,0.1515300864433943
INT00005144,EMP00322,EMP00274,email,2024-03-27,2.8594154541831687,-0.48690382435318225
INT00005145,EMP00100,EMP00054,email,2024-08-10,3.2526323642802115,0.28947976068739023
INT00005146,EMP00810,EMP00584,email,2024-02-20,1.1647055458074527,0.21433987858245376
INT00005147,EMP00367,EMP00451,jira_comment,2024-12-20,,0.3956307622882338
INT00005148,EMP00310,EMP00098,meeting,2024-07-10,,-0.2195571961089113
INT00005149,EMP00906,EMP00735,email,2024-05-02,8.37268462827948,0.2118400769988002
INT00005150,EMP00364,EMP00463,email,2024-05-30,3.0529358208358324,-0.38969728998395015
INT00005151,EMP00860,EMP00803,email,2024-08-11,2.3162547997672833,0.010377132221927834
INT00005152,EMP00482,EMP00351,email,2024-03-31,0.23167691326345508,0.5126500415530428
INT00005153,EMP00530,EMP00912,meeting,2024-08-18,,0.18299655728963932
INT00005154,EMP00087,EMP00153,slack,2024-10-07,,-0.10473851697085734
INT00005155,EMP00543,EMP00506,slack,2024-08-22,,-0.2124526647835592
INT00005156,EMP00495,EMP00521,slack,2024-08-03,,0.2400819082234041
INT00005157,EMP00763,EMP00760,slack,2024-05-19,,0.279140958031717
INT00005158,EMP00234,EMP00253,meeting,2024-11-01,,0.28120054065945027
INT00005159,EMP00900,EMP00602,email,2024-12-17,0.1940401826853168,0.1878046395803542
INT00005160,EMP00129,EMP00421,slack,2024-10-24,,0.47183111576208125
INT00005161,EMP00667,EMP00671,email,2024-06-27,8.73359667154669,0.17239278231437072
INT00005162,EMP00090,EMP00020,email,2024-09-22,4.382533710899266,-0.07876529164172155
INT00005163,EMP00323,EMP00334,email,2024-04-12,4.18172467751327,-0.0802634170716833
INT00005164,EMP00979,EMP00940,slack,2024-01-05,,-0.5271783636363935
INT00005165,EMP00600,EMP00615,slack,2024-12-05,,-0.07869676988992574
INT00005166,EMP00436,EMP00412,jira_comment,2024-11-09,,0.5677839661884077
INT00005167,EMP00623,EMP00729,email,2024-05-17,2.346161340492192,-0.18928820538249544
INT00005168,EMP00909,EMP00861,meeting,2024-03-29,,-0.49531276143542213
INT00005169,EMP00241,EMP00206,jira_comment,2024-03-07,,0.101994460455295
INT00005170,EMP00872,EMP00922,email,2024-05-06,10.402529289688768,0.2356443655548816
INT00005171,EMP00649,EMP00682,jira_comment,2024-07-31,,0.21408493767725595
INT00005172,EMP00967,EMP00602,email,2024-06-09,0.08478223163793265,0.15848425041852746
INT00005173,EMP00472,EMP00347,email,2024-03-10,0.31388034247074387,0.30239011129943005
INT00005174,EMP00055,EMP00590,meeting,2024-05-28,,-0.48183971117508984
INT00005175,EMP00531,EMP00726,slack,2024-08-26,,0.14483993438293136
INT00005176,EMP00978,EMP00454,email,2024-05-31,1.653534110493698,-0.15294945581857486
INT00005177,EMP00872,EMP00804,slack,2024-02-03,,0.22908947553723893
INT00005178,EMP00528,EMP00524,slack,2024-01-29,,0.5253959107732376
INT00005179,EMP00056,EMP00744,email,2024-07-07,1.4002867598277098,-0.059796995885384896
INT00005180,EMP00803,EMP00841,meeting,2024-08-13,,0.013868843370616862
INT00005181,EMP00821,EMP00793,email,2024-10-27,9.336229872481844,-0.18331584275071586
INT00005182,EMP00495,EMP00880,email,2024-01-15,10.748260081899383,-0.06053309190094447
INT00005183,EMP00578,EMP00715,jira_comment,2024-01-16,,0.03730804309700511
INT00005184,EMP00945,EMP00991,slack,2024-01-06,,0.299272856927571
INT00005185,EMP00088,EMP00030,jira_comment,2024-05-17,,-0.03929461836546261
INT00005186,EMP00067,EMP00821,email,2024-09-08,7.041813126177815,0.24563714678633808
INT00005187,EMP00719,EMP00707,email,2024-01-26,6.939502184178603,0.22884654898424395
INT00005188,EMP00708,EMP00312,meeting,2024-06-08,,0.033255414122887864
INT00005189,EMP00106,EMP00271,jira_comment,2024-04-25,,-0.03202205069185324
INT00005190,EMP00352,EMP00490,email,2024-01-12,1.2657346376715013,0.28682507951877745
INT00005191,EMP00622,EMP00145,slack,2024-09-24,,-0.40728394737853524
INT00005192,EMP00824,EMP00822,email,2024-10-11,2.5896643609498673,0.6774295845155309
INT00005193,EMP00779,EMP00760,slack,2024-04-27,,0.33723655378857886
INT00005194,EMP00090,EMP00067,slack,2024-03-04,,0.3299250685255819
INT00005195,EMP00570,EMP00656,meeting,2024-11-30,,0.5247977545956618
INT00005196,EMP00383,EMP00955,email,2024-01-11,1.1008804385873034,-0.0928059272997307
INT00005197,EMP00126,EMP00097,jira_comment,2024-05-01,,0.4700105374765966
INT00005198,EMP00473,EMP00150,email,2024-07-06,0.17689548155153942,-0.0910842355010481
INT00005199,EMP00569,EMP00571,meeting,2024-03-04,,0.7643402804933566
INT00005200,EMP00682,EMP00486,email,2024-09-03,2.2485371210383795,-0.136381255745681
INT00005201,EMP00056,EMP00109,slack,2024-10-28,,0.20670663194359817
INT00005202,EMP00393,EMP00359,slack,2024-11-25,,-0.2477082659782366
INT00005203,EMP00146,EMP00123,meeting,2024-06-14,,0.15594716329694944
INT00005204,EMP00928,EMP00545,jira_comment,2024-06-08,,0.10591849573546314
INT00005205,EMP00229,EMP00777,slack,2024-12-28,,0.2541204432176277
INT00005206,EMP00513,EMP00492,email,2024-08-30,1.1438626061638228,0.07339977500073053
INT00005207,EMP00582,EMP00564,email,2024-09-04,1.7223950547875906,0.374582913173665
INT00005208,EMP00641,EMP00666,email,2024-05-13,0.37167025385955577,0.4731235941924301
INT00005209,EMP00518,EMP00762,email,2024-02-09,0.3388783716528368,-0.4219832328186687
INT00005210,EMP00312,EMP00268,slack,2024-03-15,,-0.766493410990263
INT00005211,EMP00514,EMP00524,meeting,2024-12-18,,0.07398436207525146
INT00005212,EMP00393,EMP00432,email,2024-01-26,2.0085811238468194,-0.05652014807888467
INT00005213,EMP00531,EMP00491,meeting,2024-11-19,,-0.22416659810995979
INT00005214,EMP00148,EMP00850,slack,2024-04-08,,0.23490923241932285
INT00005215,EMP00732,EMP00746,email,2024-05-18,5.384144981030724,0.3538919375266447
INT00005216,EMP00977,EMP00206,slack,2024-11-23,,0.15401437479139993
INT00005217,EMP00464,EMP00220,email,2024-02-09,3.4242944220270304,-0.5858302143725306
INT00005218,EMP00312,EMP00271,email,2024-05-24,0.5889136862004141,-0.05193626070967011
INT00005219,EMP00506,EMP00492,slack,2024-06-02,,-0.12356092474943453
INT00005220,EMP00015,EMP00071,slack,2024-09-28,,0.7364461794621842
INT00005221,EMP00987,EMP00950,email,2024-01-01,14.235331999926908,-0.2024888630144476
INT00005222,EMP00098,EMP00760,meeting,2024-12-25,,-0.017539557220456123
INT00005223,EMP00738,EMP00743,email,2024-05-08,8.082638824622464,-0.004970868692523625
INT00005224,EMP00549,EMP00547,slack,2024-11-08,,0.42486465428972253
INT00005225,EMP00980,EMP00953,email,2024-10-22,7.017995631722686,0.16893064730478813
INT00005226,EMP00876,EMP00894,meeting,2024-01-26,,-0.027315494495484427
INT00005227,EMP00325,EMP00304,email,2024-09-08,3.4079454916128684,0.25250173552565924
INT00005228,EMP00915,EMP00861,email,2024-03-28,0.8627840460993065,-0.044090245669032246
INT00005229,EMP00153,EMP00053,slack,2024-03-14,,0.3221498534285606
INT00005230,EMP00321,EMP00834,meeting,2024-03-30,,0.16342370258896863
INT00005231,EMP00728,EMP00702,slack,2024-06-12,,0.14996913639658058
INT00005232,EMP00412,EMP00382,email,2024-08-08,0.3616115034345297,0.6073627834516493
INT00005233,EMP00256,EMP00204,slack,2024-03-24,,-0.022353087300705482
INT00005234,EMP00728,EMP00727,email,2024-01-28,4.315448205314873,0.25239368920969546
INT00005235,EMP00251,EMP00221,slack,2024-02-03,,-0.08958585887953086
INT00005236,EMP00010,EMP00081,meeting,2024-03-27,,0.10642903208368397
INT00005237,EMP00187,EMP00321,slack,2024-03-10,,0.10213757755952614
INT00005238,EMP00185,EMP00053,meeting,2024-12-11,,-0.31482466651424723
INT00005239,EMP00071,EMP00033,email,2024-10-01,2.3126220383484504,0.09079504679056488
INT00005240,EMP00550,EMP00079,email,2024-07-15,4.7035983243497625,0.38554010095267954
INT00005241,EMP00778,EMP00763,email,2024-11-20,1.3135548781069668,0.13194139282444947
INT00005242,EMP00113,EMP00152,meeting,2024-11-02,,-0.033170286641068025
INT00005243,EMP00919,EMP00717,email,2024-04-10,6.531801382311036,-0.09422469503524947
INT00005244,EMP00410,EMP00179,meeting,2024-06-21,,0.19561858902024526
INT00005245,EMP00074,EMP00174,jira_comment,2024-04-03,,0.41941776006533693
INT00005246,EMP00998,EMP00553,email,2024-09-09,0.031678238940842825,0.3414575908317017
INT00005247,EMP00302,EMP00278,slack,2024-04-09,,0.16828586912487592
INT00005248,EMP00031,EMP00332,slack,2024-01-10,,-0.027927443784693695
INT00005249,EMP00681,EMP00676,meeting,2024-02-22,,0.09214387878272065
INT00005250,EMP00724,EMP00714,email,2024-06-26,8.975152301823407,-0.07512060412582491
INT00005251,EMP00529,EMP00526,slack,2024-03-08,,-0.30919505809352865
INT00005252,EMP00455,EMP00482,slack,2024-05-11,,0.15464561287206557
INT00005253,EMP00600,EMP00789,email,2024-07-21,2.432113972904424,0.18538591218775485
INT00005254,EMP00260,EMP00233,email,2024-06-05,1.8252035033914078,0.18430357096603633
INT00005255,EMP00615,EMP00669,meeting,2024-03-11,,-0.11737387706164246
INT00005256,EMP00991,EMP00939,meeting,2024-09-16,,0.16240195362225407
INT00005257,EMP00229,EMP00102,email,2024-07-06,1.2224379728789865,-0.6187821038300194
INT00005258,EMP00963,EMP00334,slack,2024-09-03,,-0.16128635269371697
INT00005259,EMP00815,EMP00804,slack,2024-08-21,,0.5594894380167109
INT00005260,EMP00431,EMP00386,meeting,2024-12-09,,-0.03447915536547069
INT00005261,EMP00730,EMP00749,email,2024-06-15,16.5660901580436,0.16198178098729443
INT00005262,EMP00388,EMP00416,slack,2024-12-16,,0.12438831177206222
INT00005263,EMP00623,EMP00665,email,2024-07-04,0.9989987874546026,0.060483555072986854
INT00005264,EMP00754,EMP00470,email,2024-01-11,1.8749371633754008,0.2995476041834855
INT00005265,EMP00435,EMP00487,slack,2024-11-19,,0.14527208707780573
INT00005266,EMP00735,EMP00707,slack,2024-04-30,,0.050321759394044076
INT00005267,EMP00619,EMP00667,meeting,2024-11-29,,-0.018894381100162366
INT00005268,EMP00684,EMP00131,email,2024-01-28,9.692821739107929,0.21726892956045996
INT00005269,EMP00148,EMP00170,meeting,2024-03-11,,0.4989404926753722
INT00005270,EMP00221,EMP00204,slack,2024-11-25,,-0.4502463360100418
INT00005271,EMP00293,EMP00320,email,2024-09-26,4.232612629079636,-0.07954509639881033
INT00005272,EMP00100,EMP00024,meeting,2024-10-13,,0.24765953218192666
INT00005273,EMP00542,EMP00502,email,2024-06-30,3.4923221724985156,-0.11643109765901302
INT00005274,EMP00240,EMP00223,email,2024-11-02,1.959392309632972,0.2815575174822671
INT00005275,EMP00882,EMP00929,email,2024-10-29,2.3299014344730717,0.3538649059466169
INT00005276,EMP00394,EMP00465,email,2024-10-28,9.764446690302703,0.0038734453197019486
INT00005277,EMP00895,EMP00638,email,2024-03-15,11.425127258404926,0.253120531395463
INT00005278,EMP00076,EMP00616,meeting,2024-04-09,,0.2963883572990267
INT00005279,EMP00541,EMP00536,email,2024-08-19,3.4180126407409963,0.1062258219581544
INT00005280,EMP00998,EMP00723,meeting,2024-01-15,,-0.08157128191892365
INT00005281,EMP00842,EMP00861,slack,2024-03-26,,-0.04420148307995886
INT00005282,EMP00071,EMP00603,jira_comment,2024-05-10,,-0.14238074168742157
INT00005283,EMP00848,EMP00341,slack,2024-02-04,,0.04585306339820424
INT00005284,EMP00880,EMP00875,meeting,2024-04-07,,0.10877279915788304
INT00005285,EMP00233,EMP00235,email,2024-07-02,3.1669382629501124,0.2078539933564748
INT00005286,EMP00046,EMP00088,slack,2024-03-10,,0.1544824230401621
INT00005287,EMP00863,EMP00869,slack,2024-04-27,,-0.22095174054832642
INT00005288,EMP00416,EMP00289,email,2024-03-18,1.4954479283577682,-0.20927117095967926
INT00005289,EMP00372,EMP00476,jira_comment,2024-08-12,,-0.07277126381976184
INT00005290,EMP00709,EMP00692,slack,2024-08-31,,0.15687282037674274
INT00005291,EMP00986,EMP00967,email,2024-09-20,0.6990497189482462,0.3121926365627016
INT00005292,EMP00635,EMP00641,email,2024-11-09,1.9765456043533582,0.31277759371836855
INT00005293,EMP00992,EMP00902,email,2024-04-28,7.332687827843078,-0.17470510855212837
INT00005294,EMP00289,EMP00265,slack,2024-01-06,,-0.04224168419177485
INT00005295,EMP00636,EMP00618,email,2024-12-30,12.878819521948532,-0.07864654607926314
INT00005296,EMP00713,EMP00720,slack,2024-11-29,,0.056170248132840356
INT00005297,EMP00898,EMP00889,jira_comment,2024-04-03,,0.05122959709215729
INT00005298,EMP00125,EMP00373,email,2024-06-03,5.346341573784155,-0.5583380138804809
INT00005299,EMP00360,EMP00820,slack,2024-03-16,,0.8983045733005006
INT00005300,EMP00044,EMP00239,email,2024-03-27,2.543372128381234,-0.24315987720707846
INT00005301,EMP00150,EMP00857,email,2024-02-27,3.8687439936727666,-0.5068860631723417
INT00005302,EMP00925,EMP00066,meeting,2024-04-28,,-0.3213327928521841
INT00005303,EMP00630,EMP00639,email,2024-08-15,1.3078087044982059,-0.3416452660190241
INT00005304,EMP00738,EMP00739,email,2024-02-19,0.4641826003297245,-0.010986895010505857
INT00005305,EMP00292,EMP00323,slack,2024-12-26,,0.14938488846865666
INT00005306,EMP00650,EMP00620,email,2024-07-21,0.47972803236716577,0.516328626483566
INT00005307,EMP00939,EMP00391,jira_comment,2024-02-09,,0.26199724944814373
INT00005308,EMP00412,EMP00474,email,2024-02-17,0.43696608895862865,0.7197225992500447
INT00005309,EMP00371,EMP00360,slack,2024-11-14,,0.24578550599662846
INT00005310,EMP00914,EMP00891,meeting,2024-09-15,,0.6810971970064832
INT00005311,EMP00222,EMP00239,email,2024-09-08,2.768304646085706,0.14098092273186366
INT00005312,EMP00119,EMP00178,email,2024-07-27,0.3442797430754769,0.3458531367156528
INT00005313,EMP00748,EMP00886,email,2024-08-11,3.920337511937628,0.20183143162588657
INT00005314,EMP00303,EMP00321,email,2024-01-21,2.3984285993027417,0.3105808672044517
INT00005315,EMP00205,EMP00255,slack,2024-11-25,,0.12444379009792982
INT00005316,EMP00875,EMP00861,jira_comment,2024-04-04,,0.05076880864814128
INT00005317,EMP00274,EMP00281,slack,2024-10-03,,-0.36360118528523033
INT00005318,EMP00108,EMP00898,jira_comment,2024-07-03,,-0.049961845208642275
INT00005319,EMP00921,EMP00915,meeting,2024-03-23,,0.38036784732387063
INT00005320,EMP00555,EMP00016,jira_comment,2024-07-02,,0.07529237402786329
INT00005321,EMP00081,EMP00469,slack,2024-12-18,,0.11491727465719105
INT00005322,EMP00440,EMP00342,slack,2024-01-05,,0.39880007805896844
INT00005323,EMP00682,EMP00638,email,2024-08-23,0.30716742389770624,0.08918617321063935
INT00005324,EMP00980,EMP00961,jira_comment,2024-03-12,,-0.36401448896816624
INT00005325,EMP00429,EMP00589,meeting,2024-09-10,,-0.47975624194191935
INT00005326,EMP00320,EMP00707,slack,2024-06-22,,0.7669311744207502
INT00005327,EMP00381,EMP00394,email,2024-10-24,1.4507281197627044,0.13470344437158333
INT00005328,EMP00690,EMP00689,slack,2024-01-28,,0.02023787598354472
INT00005329,EMP00635,EMP00604,email,2024-08-04,0.5815011118387926,0.3659636843031173
INT00005330,EMP00594,EMP00665,email,2024-05-16,5.158756504637692,0.35654226253228316
INT00005331,EMP00713,EMP00313,email,2024-07-10,11.161301370924987,0.24326499834887125
INT00005332,EMP00271,EMP00303,email,2024-07-16,7.738710412293515,-0.5333852906735157
INT00005333,EMP00458,EMP00412,slack,2024-04-12,,0.3599286954080946
INT00005334,EMP00736,EMP00708,meeting,2024-01-13,,0.27634131768008696
