employee_id,department,job_level,tenure_years,monthly_salary,engagement_score,age,gender,education,salary_vs_dept_avg,latest_rating,avg_rating,rating_trend,avg_sentiment,pct_negative_review,absent_rate,avg_hours_worked,no_show_count,absence_worsening,influence_score,in_degree_weighted_norm,betweenness_norm,network_role,is_isolated,avg_completion_rate,n_trainings_completed,avg_assessment_score
EMP00322,Marketing,2,1.24,13549203,3.0,25,P,S1,0.9749057662175022,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.022900763358778626,7.749236641221374,0,-0.03076923076923077,0.0558,0.1739130434782608,0.0,Central Connector,1,0.865,2,87.9
EMP00323,Marketing,1,3.49,9327308,3.6,44,L,S2,0.6711277668868523,4,3.5,0.9999999999999996,-0.2143,1.0,0.022900763358778626,7.793129770992366,1,-0.00046620046620046707,0.0582,0.1304347826086956,0.0,Information Broker,1,0.78,1,50.8
EMP00324,Marketing,3,5.13,14037413,2.4,41,L,D3,1.0100339390056026,1,1.5,-1.0,-0.1993,0.5,0.022900763358778626,7.8198473282442755,0,-0.00046620046620046707,0.1445,0.5217391304347826,0.0,Central Connector,0,0.845,1,71.25
EMP00325,Marketing,2,3.75,12009077,3.2,48,P,S1,0.8640890843727106,4,3.5,0.9999999999999996,0.0,0.0,0.0,7.98587786259542,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8733333333333334,2,77.23333333333333
EMP00326,Marketing,3,2.24,15033523,2.4,31,L,S1,1.081707039097683,1,1.0,-7.850462293418875e-17,0.318,0.0,0.026717557251908396,7.334732824427481,0,-0.031002331002331004,0.0658,0.1739130434782608,0.0357142857142857,Central Connector,1,0.93,1,64.5
EMP00327,Marketing,2,6.41,15215437,1.5,50,L,S1,1.094796296639672,3,2.5,0.9999999999999994,-0.128,1.0,0.030534351145038167,7.742748091603053,0,-0.0006993006993007006,0.0431,0.1304347826086956,0.0,Information Broker,1,0.7224999999999999,1,70.6
EMP00328,Marketing,3,4.1,17921462,1.7,34,L,S1,1.2895029060268601,2,2.0,-1.570092458683775e-16,-0.128,1.0,0.03816793893129771,7.323664122137404,2,0.014685314685314685,0.0715,0.2608695652173913,0.0,Central Connector,1,0.875,1,80.9
EMP00329,Marketing,3,5.19,18076778,3.1,32,P,D3,1.3006783577479568,3,3.5,-0.9999999999999998,-0.10115,0.5,0.030534351145038167,7.722900763358779,0,-0.046153846153846156,0.0435,0.1304347826086956,0.0,Information Broker,1,0.8175,3,75.3
EMP00330,Marketing,3,6.22,18908647,3.3,24,L,S1,1.3605338256184718,4,3.5,0.9999999999999996,-0.2023,1.0,0.011450381679389313,7.9328244274809165,0,-0.015384615384615385,0.0731,0.2608695652173913,0.0,Central Connector,1,0.7466666666666667,0,72.5
EMP00331,Marketing,1,1.8,13239203,3.5,39,L,S1,0.9526003370695719,3,3.5,-0.9999999999999998,-0.2023,1.0,0.022900763358778626,7.816030534351145,0,0.030303030303030304,0.0092,0.0,0.0,Information Broker,1,0.5449999999999999,0,91.25
EMP00332,Marketing,3,1.6,23219093,4.2,42,L,D3,1.6706833348087295,5,5.0,-1.0721261933235726e-15,0.34,0.0,0.022900763358778626,7.503435114503817,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.79,0,54.2
EMP00333,Marketing,1,3.87,13100323,4.1,43,P,D3,0.9426075048112991,5,4.5,0.9999999999999991,0.52615,0.0,0.03435114503816794,7.772137404580152,0,-0.00023310023310023353,0.0431,0.1304347826086956,0.0,Central Connector,1,0.77,0,93.9
EMP00334,Marketing,1,2.7,9625272,1.6,22,L,S2,0.6925671697598649,2,2.5,-1.0000000000000007,-0.14245,0.5,0.007633587786259542,7.945801526717558,0,0.030303030303030304,0.0431,0.1304347826086956,0.0,Information Broker,1,0.7600000000000001,1,74.60000000000001
EMP00335,Marketing,2,5.86,16688054,3.4,36,L,S1,1.2007555035930197,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.003816793893129771,7.935877862595419,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.79,1,59.550000000000004
EMP00336,Marketing,3,1.61,17432047,3.3,48,L,S1,1.254288029877072,4,4.0,-3.14018491736755e-16,-0.10115,0.5,0.003816793893129771,7.973282442748092,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.78,0,97.5
EMP00337,Marketing,4,2.51,22840814,3.5,35,L,S2,1.6434650269614717,3,3.5,-0.9999999999999998,-0.2143,1.0,0.015267175572519083,7.8908396946564885,2,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.8625,4,68.05
EMP00338,Marketing,2,2.22,15974439,2.9,40,L,D3,1.1494087654594702,3,3.5,-0.9999999999999998,-0.11315,0.5,0.011450381679389313,7.898473282442748,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.98,2,60.55
EMP00339,Marketing,2,1.69,20825000,4.1,23,L,S1,1.4984211677601615,5,5.0,-1.0721261933235726e-15,0.52615,0.0,0.022900763358778626,7.851908396946564,0,0.03006993006993007,0.0466,0.1304347826086956,0.0119047619047619,Information Broker,1,0.8500000000000001,1,70.69999999999999
EMP00340,Marketing,1,2.93,10693192,4.1,44,L,S1,0.7694072145845675,4,4.5,-1.0000000000000007,0.6705,0.0,0.011450381679389313,7.877862595419847,1,-0.046153846153846156,0.0092,0.0,0.0,Central Connector,1,0.7224999999999999,2,64.675
EMP00341,Sales,3,3.8,19847992,3.9,25,P,S2,1.2453528252060608,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.022900763358778626,7.777480916030535,0,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.615,0,76.35
EMP00342,Sales,2,2.18,15746982,4.3,29,P,S2,0.988036901776713,5,5.0,-1.0721261933235726e-15,0.6705,0.0,0.0,8.000763358778626,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.765,0,80.95
EMP00343,Sales,3,3.77,26315482,4.5,34,L,D3,1.651152411556758,4,4.5,-1.0000000000000007,0.52615,0.0,0.030534351145038167,7.755343511450382,1,0.03006993006993007,0.0092,0.0,0.0,Information Broker,1,0.7533333333333333,0,68.16666666666667
EMP00344,Sales,1,5.67,11578398,3.2,49,P,S1,0.7264810798321666,4,3.5,0.9999999999999996,-0.2263,1.0,0.019083969465648856,7.501908396946565,0,-0.00023310023310023353,0.0092,0.0,0.0,Central Connector,1,0.92,1,80.1
EMP00345,Sales,1,1.65,12076981,3.4,24,P,S1,0.7577644332136932,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.03435114503816794,7.715648854961832,0,0.03006993006993007,0.0092,0.0,0.0,Information Broker,1,0.72,1,72.5
EMP00346,Sales,3,3.61,16416042,2.3,31,L,S2,1.0300167535033948,2,2.0,-1.570092458683775e-16,-0.08530000000000001,0.5,0.03435114503816794,7.719847328244274,0,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.7875,2,72.325
EMP00347,Sales,3,3.13,14032675,3.7,51,L,D3,0.8804735237926566,3,3.5,-0.9999999999999998,0.0,0.0,0.011450381679389313,7.87824427480916,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.8049999999999999,1,75.5
EMP00348,Sales,1,3.68,13107861,3.1,34,P,S2,0.8224465088840394,4,3.5,0.9999999999999996,-0.10115,0.5,0.030534351145038167,7.81030534351145,1,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.7766666666666667,1,66.03333333333333
EMP00349,Sales,3,5.39,15807440,2.1,40,L,S2,0.9918303102538178,2,1.5,0.9999999999999998,-0.6249,1.0,0.04198473282442748,7.348473282442748,1,0.060372960372960374,0.0092,0.0,0.0,Information Broker,1,0.9,1,48.2
EMP00350,Sales,1,4.07,15199435,2.2,42,P,S1,0.9536813254855142,1,2.0,-2.0,-0.16445,0.5,0.015267175572519083,7.86412213740458,1,0.030303030303030304,0.0092,0.0,0.0,Information Broker,1,0.88,1,68.5
EMP00351,Sales,1,6.26,13162106,1.5,39,L,S1,0.8258500856288961,1,2.0,-2.0,-0.08530000000000001,0.5,0.0,8.025190839694655,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.8625,3,77.4
EMP00352,Sales,2,2.86,17780788,5.0,23,L,S1,1.1156470926726505,4,4.5,-1.0000000000000007,0.6705,0.0,0.022900763358778626,7.81030534351145,0,-0.06153846153846154,0.0092,0.0,0.0,Information Broker,1,0.6849999999999999,1,80.85
EMP00353,Sales,3,6.18,15450238,3.3,25,P,S1,0.9694178405254315,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.022900763358778626,7.82824427480916,1,0.014918414918414918,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8333333333333334,2,83.0
EMP00354,Sales,1,6.06,12508004,3.9,40,P,S1,0.7848087665033677,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.022900763358778626,7.836259541984733,1,-0.00046620046620046707,0.0092,0.0,0.0,Information Broker,1,0.855,3,70.275
EMP00355,Sales,3,6.43,20353913,5.0,38,P,S2,1.277096597910175,5,4.5,0.9999999999999991,0.3389,0.0,0.030534351145038167,7.3591603053435115,2,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.7599999999999999,1,67.06666666666666
EMP00356,Sales,1,3.76,11295814,3.8,46,L,S1,0.708750481051291,3,3.0,-3.14018491736755e-16,-0.2263,1.0,0.003816793893129771,7.9767175572519085,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.8375,2,72.225
EMP00357,Sales,1,5.83,9102498,1.9,35,P,S1,0.5711319110130898,1,2.0,-2.0,-0.31930000000000003,1.0,0.022900763358778626,7.447328244274809,2,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.98,1,92.1
EMP00358,Sales,1,1.19,10684496,3.2,28,L,S1,0.6703936236725033,4,4.0,-3.14018491736755e-16,-0.2143,1.0,0.026717557251908396,7.779770992366412,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.785,1,60.7
EMP00359,Sales,1,2.65,12604685,3.9,49,P,S1,0.7908749699003534,4,3.5,0.9999999999999996,-0.2143,1.0,0.026717557251908396,7.790458015267175,0,-0.015617715617715619,0.0431,0.1304347826086956,0.0,Information Broker,1,0.79,3,69.225
EMP00360,Sales,3,4.41,17259478,4.6,41,P,S1,1.0829377444772172,5,5.0,-1.0721261933235726e-15,0.1909,0.0,0.011450381679389313,7.899236641221374,0,-0.046153846153846156,0.0092,0.0,0.0,Information Broker,1,0.725,1,84.8
EMP00361,Sales,2,2.86,15242932,4.1,22,L,S1,0.956410524078399,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.003816793893129771,7.95648854961832,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.76,0,75.1
EMP00362,Sales,3,5.86,16201546,3.7,33,L,S1,1.0165583039234374,4,3.5,0.9999999999999996,0.34,0.0,0.03816793893129771,7.365648854961832,0,-0.031235431235431238,0.0497,0.1304347826086956,0.0,Information Broker,1,0.745,2,81.42500000000001
EMP00363,Sales,1,1.67,11052931,4.4,41,L,S1,0.6935109026473636,4,4.0,-3.14018491736755e-16,0.12689999999999999,0.5,0.04961832061068702,7.190076335877863,0,-0.016083916083916086,0.0427,0.1304347826086956,0.0119047619047619,Information Broker,1,0.8066666666666666,2,79.0
EMP00364,Sales,3,5.79,20661773,4.3,22,P,S1,1.296413127298535,5,4.5,0.9999999999999991,0.52615,0.0,0.022900763358778626,7.774045801526717,0,-0.03076923076923077,0.0731,0.2608695652173913,0.0,Central Connector,1,0.6866666666666666,1,86.06666666666666
EMP00365,Sales,4,3.65,21692208,4.0,23,L,S2,1.3610672816553693,5,5.0,-1.0721261933235726e-15,0.1909,0.0,0.030534351145038167,7.406488549618321,1,0.03006993006993007,0.0431,0.1304347826086956,0.0,Information Broker,1,0.7533333333333333,1,76.83333333333333
EMP00366,Sales,3,3.64,13924512,3.3,46,L,S2,0.8736868877625352,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.011450381679389313,7.909923664122138,0,0.015151515151515152,0.0864,0.2608695652173913,0.0,Central Connector,1,0.7433333333333333,1,69.8
EMP00367,Sales,1,3.13,15940515,4.0,22,L,S1,1.0001800378844163,5,5.0,-1.0721261933235726e-15,0.1909,0.0,0.026717557251908396,7.467557251908397,1,-0.031235431235431238,0.0092,0.0,0.0,Information Broker,1,0.935,2,85.25
EMP00368,Sales,3,2.18,19525104,3.7,26,P,S1,1.225093371099815,4,4.0,-3.14018491736755e-16,0.0,0.0,0.0,7.979389312977099,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.88,2,75.8
EMP00369,Sales,1,5.49,9408540,3.7,30,P,S1,0.5903343708554615,3,3.5,-0.9999999999999998,-0.2143,1.0,0.003816793893129771,7.954961832061068,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.72,0,74.3
EMP00370,Sales,3,5.59,17877412,2.9,42,P,S1,1.1217097196317256,3,3.5,-0.9999999999999998,0.04684999999999999,0.5,0.04198473282442748,7.318702290076335,0,-0.031235431235431238,0.0092,0.0,0.0,Information Broker,1,0.7733333333333334,1,70.23333333333333
EMP00371,Sales,1,5.32,11806752,3.0,41,P,S1,0.7408090430360567,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.026717557251908396,7.7793893129770995,1,0.04522144522144522,0.0092,0.0,0.0,Information Broker,1,0.825,1,67.45
EMP00372,Sales,3,1.81,22323114,4.5,36,P,S2,1.400653178784885,5,5.0,-1.0721261933235726e-15,0.0,0.0,0.026717557251908396,7.799236641221374,1,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.7575000000000001,2,76.95
EMP00373,Sales,3,2.97,15629202,3.6,28,L,S1,0.9806468516521075,4,4.0,-3.14018491736755e-16,-0.2143,1.0,0.03435114503816794,7.7477099236641225,1,0.06060606060606061,0.0092,0.0,0.0,Information Broker,1,0.9099999999999999,2,65.55000000000001
EMP00374,Sales,3,4.69,22452090,3.5,29,L,S1,1.4087457166085489,4,3.5,0.9999999999999996,-0.2143,1.0,0.0,7.998854961832061,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.7225,2,69.425
EMP00375,Sales,4,2.38,25799981,2.8,35,P,S1,1.6188075463055753,3,3.5,-0.9999999999999998,-0.2023,1.0,0.030534351145038167,7.727099236641221,0,0.029836829836829837,0.0092,0.0,0.0,Information Broker,1,0.845,2,74.15
EMP00376,Sales,3,2.63,18224730,4.5,47,P,S2,1.1435020224775208,5,4.5,0.9999999999999991,0.3818,0.0,0.011450381679389313,7.888549618320611,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.8019999999999999,3,61.7
EMP00377,Sales,3,1.44,20031807,2.4,51,P,S1,1.2568862100222806,3,2.5,0.9999999999999994,-0.16445,0.5,0.003816793893129771,7.972137404580152,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.716,1,86.06
EMP00378,Sales,3,3.29,16590070,4.5,38,L,S1,1.0409360576559237,4,4.5,-1.0000000000000007,0.52615,0.0,0.03435114503816794,7.714885496183206,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.7333333333333334,2,72.96666666666667
EMP00379,Sales,1,2.07,11651464,4.1,36,L,S1,0.7310655712772713,5,4.5,0.9999999999999991,0.33525,0.0,0.015267175572519083,7.903816793893131,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.685,0,67.15
EMP00380,Sales,2,4.14,11353529,2.9,35,L,S2,0.712371781297017,4,4.0,-3.14018491736755e-16,-0.2143,1.0,0.0,7.972900763358779,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.89,2,66.6
EMP00381,Sales,1,4.83,10831330,4.4,44,P,S1,0.6796066532190844,4,4.5,-1.0000000000000007,0.148,0.0,0.030534351145038167,7.357251908396946,1,0.030303030303030304,0.0092,0.0,0.0,Information Broker,1,0.7949999999999999,3,70.4
EMP00382,Sales,4,5.31,18578471,3.2,44,P,S1,1.1656973334057608,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.022900763358778626,7.8232824427480905,1,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.86,4,69.6
EMP00383,Sales,3,1.41,21573927,3.3,48,P,S1,1.3536457965238657,3,3.0,-3.14018491736755e-16,-0.2263,1.0,0.015267175572519083,7.892366412213741,0,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.825,1,57.2
EMP00384,Sales,2,4.71,12970018,2.7,37,P,S1,0.813797615359451,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.019083969465648856,7.847328244274809,0,-0.031002331002331004,0.0431,0.1304347826086956,0.0,Information Broker,1,0.7266666666666666,2,74.13333333333333
EMP00385,Sales,2,2.98,21476336,2.8,27,L,S2,1.347522495609361,3,3.5,-0.9999999999999998,-0.16515000000000002,1.0,0.05343511450381679,7.213358778625954,0,0.029603729603729603,0.0092,0.0,0.0,Information Broker,1,0.91,1,79.6
EMP00386,Sales,2,6.27,13737955,3.4,28,L,S2,0.8619814574594613,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.003816793893129771,7.993893129770993,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.8275,3,64.425
EMP00387,Sales,1,2.44,11390722,2.5,32,L,S1,0.7147054384059018,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.026717557251908396,7.754961832061069,0,-0.046153846153846156,0.0092,0.0,0.0,Information Broker,1,0.9,4,71.925
EMP00388,Sales,2,3.87,13594817,3.9,48,L,S1,0.853000331676342,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.03435114503816794,7.701526717557252,2,-0.06153846153846154,0.0092,0.0,0.0,Information Broker,1,0.86,2,83.5
EMP00389,Sales,2,5.39,18971106,3.6,27,P,S1,1.1903330298794785,3,3.0,-3.14018491736755e-16,-0.16515000000000002,1.0,0.019083969465648856,7.551145038167939,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.825,1,69.6
EMP00390,Sales,3,2.23,16229887,2.5,44,L,D3,1.018336546499269,4,4.0,-3.14018491736755e-16,0.0,0.0,0.061068702290076333,7.183969465648855,0,0.029603729603729603,0.0092,0.0,0.0,Information Broker,1,0.8049999999999999,3,76.95
EMP00391,Sales,1,6.18,9904429,2.5,28,P,S2,0.6214486904873219,4,3.5,0.9999999999999996,0.0,0.0,0.015267175572519083,7.858778625954199,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.85,2,67.23333333333333
EMP00392,Sales,3,3.82,18397527,3.7,42,L,S1,1.154344088120087,4,4.0,-3.14018491736755e-16,-0.2023,1.0,0.0,8.024809160305344,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.836,4,84.8
EMP00393,Sales,3,1.22,18578434,3.4,24,P,S1,1.1656950118583451,3,3.0,-3.14018491736755e-16,-0.2263,1.0,0.015267175572519083,7.858015267175573,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.726,2,78.46000000000001
EMP00394,Sales,2,2.7,16676992,3.4,45,P,S1,1.0463899372359116,4,3.5,0.9999999999999996,-0.2263,1.0,0.003816793893129771,8.036641221374046,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.89,2,75.9
EMP00395,Sales,2,1.63,17530733,2.7,29,L,S1,1.0999575105372434,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.011450381679389313,7.879770992366412,0,-0.046153846153846156,0.0092,0.0,0.0,Information Broker,1,0.7266666666666667,2,65.23333333333333
EMP00396,Sales,1,5.19,11350934,2.6,42,P,D3,0.7122089592553006,4,3.5,0.9999999999999996,-0.10115,0.5,0.011450381679389313,7.949618320610687,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.7725,2,81.675
EMP00397,Sales,1,3.56,15549358,3.1,44,L,S1,0.9756370778182731,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.019083969465648856,7.839312977099237,0,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.795,1,66.55
EMP00398,Sales,5,5.14,29573079,2.7,45,L,S1,1.8555487871363525,4,3.5,0.9999999999999996,-0.11315,0.5,0.007633587786259542,7.923664122137405,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.77,2,83.10000000000001
EMP00399,Sales,3,4.53,21057980,3.0,31,P,S1,1.3212729472146465,3,3.0,-3.14018491736755e-16,0.04684999999999999,0.5,0.06870229007633588,7.156488549618321,0,-0.06223776223776224,0.0092,0.0,0.0,Information Broker,1,0.66,0,77.2
EMP00400,Sales,2,3.34,11765710,3.5,23,L,S2,0.7382338822514238,4,3.5,0.9999999999999996,-0.10115,0.5,0.026717557251908396,7.752671755725191,1,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.81,3,83.875
EMP00401,Sales,3,5.14,20515241,2.8,30,P,S1,1.2872190465984272,4,3.5,0.9999999999999996,-0.10115,0.5,0.015267175572519083,7.848091603053434,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.892,5,71.5
EMP00402,Sales,1,2.4,9131263,4.7,28,L,S2,0.5729367572674138,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.011450381679389313,7.869847328244275,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.885,4,70.45
EMP00403,Sales,2,5.17,14636019,3.0,42,L,S2,0.9183300563311183,4,4.0,-3.14018491736755e-16,-0.11315,0.5,0.019083969465648856,7.841603053435114,1,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.86,1,79.7
EMP00404,Sales,1,3.13,15038034,3.0,34,L,D3,0.9435542964469554,3,3.5,-0.9999999999999998,0.0,0.0,0.030534351145038167,7.745801526717558,1,-0.031002331002331004,0.0092,0.0,0.0,Information Broker,1,0.8,3,77.04
EMP00405,Sales,2,1.49,14873543,3.1,45,L,S2,0.9332333868269309,4,3.5,0.9999999999999996,-0.2263,1.0,0.022900763358778626,7.774427480916031,0,-0.00023310023310023353,0.0431,0.1304347826086956,0.0,Information Broker,1,0.87,1,74.7
EMP00406,Sales,1,2.56,14153504,4.0,50,L,S1,0.8880548819732134,5,5.0,-1.0721261933235726e-15,0.1909,0.0,0.0,7.977099236641221,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.775,1,69.325
EMP00407,Sales,2,3.9,17348757,4.0,25,P,D3,1.0885395129020319,4,4.0,-3.14018491736755e-16,0.6705,0.0,0.019083969465648856,7.88587786259542,0,0.045454545454545456,0.0092,0.0,0.0,Information Broker,1,0.755,2,64.14999999999999
EMP00408,Sales,1,5.13,12511604,2.3,40,L,S1,0.7850346467924539,2,2.5,-1.0000000000000007,0.04915,0.5,0.03816793893129771,7.240458015267175,0,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.86,2,88.8
EMP00409,Sales,2,2.86,13842753,2.5,37,L,S1,0.868556958163812,3,3.5,-0.9999999999999998,-0.2263,1.0,0.0,8.0206106870229,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.6799999999999999,1,77.4
EMP00410,Sales,2,2.87,16600735,2.8,28,L,S3,1.0416052280123418,3,3.0,-3.14018491736755e-16,0.318,0.0,0.030534351145038167,7.511450381679389,0,-0.015617715617715619,0.077,0.2608695652173913,0.0,Central Connector,1,0.855,3,78.45
EMP00411,Sales,1,4.15,17443999,2.7,40,L,S1,1.0945154269279078,3,3.0,-3.14018491736755e-16,0.0,0.0,0.03435114503816794,7.7461832061068705,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.8766666666666666,2,73.7
EMP00412,Sales,2,4.11,16300563,3.5,34,L,S1,1.0227710785302302,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.030534351145038167,7.76030534351145,0,0.03006993006993007,0.0092,0.0,0.0,Information Broker,1,0.85,3,68.5
EMP00413,Sales,3,2.69,20088424,3.0,51,L,S1,1.2604386167798354,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.026717557251908396,7.7538167938931295,0,-0.015850815850815853,0.0464,0.1304347826086956,0.0,Information Broker,1,0.8766666666666666,3,82.76666666666667
EMP00414,Sales,3,1.9,17585983,4.5,42,L,S1,1.10342414552947,4,4.0,-3.14018491736755e-16,0.33525,0.0,0.03435114503816794,7.688167938931297,0,-0.04638694638694639,0.0092,0.0,0.0,Information Broker,1,0.6000000000000001,0,75.25
EMP00415,Sales,2,5.28,15286574,3.0,51,P,S1,0.959148820627372,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.04580152671755725,7.294274809160305,0,-0.046620046620046623,0.0392,0.1304347826086956,0.0,Information Broker,1,0.5566666666666666,1,84.13333333333334
EMP00416,Sales,6,3.3,22941002,2.6,39,L,S2,1.4394222676912551,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.04580152671755725,7.275190839694656,0,-0.06200466200466201,0.0092,0.0,0.0,Information Broker,1,0.7779999999999999,3,80.06
